station_id,lat,lon,alt,x,y
B2206,38.213055,115.443886,26.0,-92478.68894131809,-197746.20819241263
B2207,38.215557,115.4,27.2,-96317.95054303098,-197422.05278126866
B2208,38.25,115.5,25.5,-87519.26520763498,-193702.76094797
B2209,40.413334,117.291664,420.0,67153.87126973037,46166.826343866276
B2210,40.45889,117.255,500.0,64001.04732117603,51195.40293044087
B2211,40.36222,117.275,530.0,65789.69221492774,40482.13142039241
B2212,40.316666,117.32278,332.0,69892.29399863079,35463.323744162626
B2213,40.293888,117.33195,318.0,70694.82846411948,32942.886401891665
B2214,40.264446,117.454445,260.0,81138.44226963482,29780.107235271873
B2215,40.043056,114.36139,978.0,-182381.1750341274,6966.275691248317
B2218,40.63222,114.868614,690.0,-137933.74368480372,71423.45211210099
B2219,40.4175,115.00472,956.0,-126826.9226856765,47394.901332296744
B2220,40.629166,115.089165,691.0,-119293.19426544751,70766.25500653312
B2221,38.165,115.52055,25.5,-85824.49871379163,-203156.08359186247
B2223,40.733055,115.20528,1001.0,-109308.29887176651,82146.43363309493
B2224,38.401943,117.406944,3.9,79203.75774803125,-176927.72823222665
B2225,38.495,117.45167,1.0,82999.27020115042,-166560.27296905787
B2226,38.537224,117.451385,3.9,82924.39182434806,-161874.94635500922
B2227,38.331944,117.49917,2.0,87344.66435653315,-184609.6768641088
B2228,38.324444,117.757225,3.9,109913.51447966459,-185156.38425895927
B2229,38.430557,117.5725,2.0,93622.96509234181,-173591.82558427623
B2230,39.02861,116.47945,4.5,-1778.6342127218159,-107788.5169977757
B2234,37.98861,114.470276,80.1,-178289.03340279363,-221175.34475809507
B2246,37.54778,114.92722,29.0,-139019.8690116167,-270914.9667859952
B2247,37.473057,114.924164,28.0,-139436.6519088579,-279204.9318353364
B2248,39.448334,116.117775,25.0,-32882.30922918047,-61144.417766008446
B2249,39.566113,116.218056,35.0,-24213.955327597134,-48107.629175137154
B2250,39.5525,116.031944,24.0,-40205.46864117256,-49550.879184442005
B2251,39.49472,115.78778,54.0,-61229.74212314582,-55823.17915077184
B2252,39.62,114.93083,1258.0,-134651.66691451363,-40981.01411338577
B2253,39.5525,114.8925,1026.0,-138075.53641963057,-48411.13212177862
B2271,39.154167,114.998055,360.4,-129754.70862299492,-92762.98051347776
B2297,39.025,116.00916,10.0,-42484.95135194723,-108072.30645285502
B2298,39.066113,116.00278,10.0,-43011.71708162771,-103507.22996586363
B2300,38.944443,115.87583,10.0,-54087.84840979,-116938.93502074803
B2305,38.329723,116.81917,9.0,27902.362010326477,-185295.85261674479
B2306,38.232224,116.81333,8.0,27429.866801758362,-196118.46137449337
B2311,39.086945,116.09139,10.0,-35336.02308203118,-101234.60445036263
B2320,38.06,116.827774,11.0,28764.63799396209,-215228.9055498255
B2321,38.336666,116.738335,9.9,20833.593423109873,-184547.4087765245
B2322,38.3725,116.62722,9.8,11115.022692454128,-180590.41899733784
B2323,38.425278,116.96917,9.5,40959.675370106,-174633.230136038
B2324,38.331944,117.04639,9.0,47764.5966398469,-184952.90097875227
B2325,38.2925,116.67028,10.0,14894.071558852873,-189462.7162733145
B2326,38.3,116.55334,8.3,4665.053902709859,-188643.17122258575
B2328,38.19889,116.815,10.2,27589.1399630552,-199817.5614743193
B2329,38.22167,117.061386,6.5,49152.60287466811,-197183.21765696895
B2331,38.466946,116.895,10.6,34464.00531541796,-170040.42106086135
B2332,38.393333,116.949165,10.0,39231.07398791784,-178187.4292446466
B2333,38.280556,116.979164,7.9,41918.52539173109,-190689.8472917132
B2334,38.164444,117.077774,7.5,50628.62492559942,-203525.3051014959
B2335,38.262222,116.75584,8.8,22387.47381706532,-192805.19875860852
B2337,38.380554,116.549446,10.0,4319.528986091315,-179703.31481270186
B2338,38.249443,116.85528,8.1,31094.661153402478,-194193.63377923504
B2339,38.25861,116.935555,8.0,38115.43146222409,-193145.06931747636
B2341,37.625,116.38333,16.2,-10301.907242979241,-263562.0933979483
B2342,37.59889,116.48333,15.6,-1472.4959421405733,-266467.366240593
B2343,37.689167,116.5275,15.0,2426.0398213758003,-256444.9750945334
B2344,37.683613,116.38472,15.2,-10170.753825615519,-257055.3378326268
B2346,37.621666,116.43139,16.0,-6058.5174742267045,-263936.6347513628
B2347,37.56778,116.46555,18.6,-3044.375571583573,-269920.72453303135
B2349,37.710556,116.65611,15.6,13767.800232957863,-254058.8484418511
B2350,37.753887,116.61694,15.7,10306.973095542067,-249253.95043719816
B2351,38.09,116.28,10.1,-19298.461396511513,-211928.1934480149
B2352,38.470554,116.73778,10.5,20745.43366190313,-169688.71556038246
B2353,39.808334,117.67834,3.0,100840.21453406729,-20601.666265695632
B2354,39.8375,117.60528,9.0,94548.06446205512,-17445.633478420474
B2355,39.918888,117.888054,32.0,118594.75303339232,-8077.114355836685
B2357,37.5525,116.439445,21.0,-5352.448860428117,-271615.89060851344
B2358,37.601112,116.24028,19.5,-22940.859186851063,-266187.3927165801
B2359,37.697224,116.19111,17.5,-27247.007184392118,-255503.69995730984
B2363,37.866943,116.63695,14.0,12051.347159192976,-236701.54170419622
B2364,37.8325,116.673615,14.0,15285.24418593745,-240519.2245367666
B2365,37.893055,116.74,14.0,21111.733880281754,-233783.87790948656
B2366,37.95778,116.67139,13.0,15062.608838393548,-226613.337380672
B2367,37.858055,116.83,13.0,29042.98912980134,-237643.62689586586
B2368,37.80111,116.63111,13.5,11548.189493083888,-244010.0903903108
B2369,37.96389,116.556946,14.5,5004.268152017558,-225948.02252056144
B2370,38.26,114.21,265.0,-200372.75152468172,-190509.3854754071
B2371,39.359722,114.68,1045.0,-156762.57016049649,-69446.71222648125
B2372,39.359722,115.51,157.0,-85276.12125841028,-70573.83320574385
B2373,38.13,117.47972,100.0,85890.86156919725,-207040.23125903547
B2374,37.52,115.71972,-5.0,-68999.5671896428,-274923.8625667543
B2375,37.81111,115.59889,20.0,-79357.36305236485,-242507.3101766881
B2377,40.401943,118.07917,196.0,133972.18616425814,45791.42570746811
B2378,40.63111,118.12889,231.0,137724.98192588848,71296.41803309726
B2379,37.450832,114.985275,28.0,-134071.76166282417,-281765.9118749332
B2391,40.95139,115.4275,1725.3,-90256.46538157044,106129.65105529643
B2393,40.765,114.88416,736.8,-136352.28330312917,86134.16746186919
B2394,40.80389,114.895,775.6,-135359.91647120408,90433.43588747794
B2395,41.423332,114.92111,1369.0,-131939.90476414087,159147.49657081586
B2396,41.268612,114.71389,1392.0,-149598.30581110367,142300.3100968287
B2397,41.268055,115.42194,1669.0,-90299.11341615015,141285.47281984705
B2398,41.21528,114.729164,1393.0,-148436.81997927726,136355.19445007382
B2400,41.552223,115.03028,1393.0,-122581.96751474447,173300.66973816315
B2401,37.97361,117.124725,8.5,54891.218688502,-224678.32405185673
B2402,38.14528,117.155556,7.5,57459.961820998746,-205605.08681276842
B2403,38.049168,117.05945,8.0,49103.28815491874,-216329.96288068758
B2404,38.109722,117.13472,8.0,55661.81104173423,-209564.81304041957
B2406,41.44361,115.500275,1469.0,-83519.35760776572,160698.60287509984
B2413,40.683613,115.72639,980.9,-65362.070564271235,76148.56847600591
B2414,40.871387,114.76056,980.0,-146550.49829629684,98136.58643208169
B2415,40.636112,114.86444,702.5,-138278.68879544805,71861.80566341989
B2416,40.489445,114.95861,838.4,-130599.4127975055,55444.745357710206
B2417,40.36861,114.780556,1168.0,-145942.57547847752,42313.15687426243
B2420,40.505554,115.29583,640.8,-102005.14903887463,56792.24172304091
B2421,37.871113,117.25389,10.0,66336.24731984659,-235967.332933112
B2422,37.911945,117.06389,11.0,49589.359971193495,-231558.6033411719
B2423,37.976944,117.375,6.0,76877.2950467889,-224123.24407044804
B2424,38.26,117.778336,3.9,111861.61901032526,-192281.64032539315
B2425,37.85,117.385,8.0,77895.79331763322,-238204.75386661367
B2426,37.95028,117.325,8.0,72511.8343552392,-227124.67428436343
B2427,37.941944,117.42306,8.5,81139.92680163664,-227965.38393108526
B2428,37.860832,117.134445,11.7,55834.36822104747,-237190.3950037039
B2429,37.89611,117.18166,10.0,59959.49611941057,-233243.88032795227
B2430,37.90861,117.25,9.0,65958.93856228123,-231808.1285376066
B2431,37.930832,117.13472,11.0,55803.229036558485,-229420.30478117857
B2432,38.085278,117.24333,8.0,65208.79670315945,-212204.16644340553
B2433,40.43889,115.75584,530.8,-63100.70029308986,48968.168567219494
B2434,40.535,115.63556,1081.0,-73196.0279574888,59726.04773414854
B2435,40.313057,115.2375,607.3,-107248.58578965977,35499.8606993974
B2436,40.151943,115.312225,985.0,-101139.42091786284,17534.944031736148
B2437,40.012222,115.40389,1048.0,-93525.22259330015,1931.4087659847364
B2438,39.859165,115.33889,496.1,-99292.2995446136,-14981.05786881353
B2439,40.09722,114.66028,981.5,-156771.60921675537,12406.55651035033
B2441,38.01889,116.28445,12.9,-18927.197191016727,-219821.9025767253
B2442,38.03,116.14389,13.8,-31264.62853217734,-218549.1684078333
B2443,37.959167,116.135,16.0,-32077.321747435104,-226408.17701611898
B2444,38.15889,116.44444,12.0,-4868.976398317541,-204304.3407192893
B2445,38.092224,116.400276,11.3,-8747.54794584717,-211700.272825168
B2446,38.029167,116.45778,11.5,-3706.752628936636,-218703.21509410132
B2447,38.138332,116.48583,10.5,-1242.144653450601,-206587.48672335164
B2448,38.081944,116.60778,14.0,9455.580374935507,-212840.4515634536
B2449,38.17278,116.60139,10.0,8883.513215925852,-202759.16784549042
B2450,38.086945,116.47945,10.0,-1802.7317398674575,-212290.88776408607
B2451,38.109444,116.308334,12.0,-16808.35764938329,-209775.8130586998
B2452,38.00611,116.214165,11.5,-25103.37325620415,-221223.06157484782
B2453,39.770832,114.65361,1010.0,-158090.24089485314,-23791.962522110574
B2454,39.648335,114.65639,1446.0,-158133.42301097023,-37386.64323238985
B2455,40.036945,113.97528,913.3,-215319.80169266078,7149.9154516446115
B2456,40.47889,114.86417,1082.0,-138621.78497233702,54416.18292634328
B2457,40.1525,114.335,880.4,-184336.2653121124,19161.954380240557
B2458,40.25611,114.605,892.1,-161106.6889385227,30133.48319062358
B2459,40.91639,115.465836,1757.0,-87075.5207381594,102206.79183050858
B2460,40.921944,115.46861,1810.0,-86834.8286529628,102820.53187173184
B2461,40.929165,115.47945,1940.0,-85913.04843494497,103611.498204488
B2462,38.039444,117.46778,5.8,84953.2851584393,-217102.1179738819
B2463,38.130833,117.583885,4.4,95021.32741999367,-206842.05331667318
B2464,38.179443,117.58361,4.5,94931.62003811632,-201447.54771185637
B2466,38.104168,117.718056,5.2,106823.50148325936,-209649.44161094117
B2481,38.106945,116.11444,11.7,-33813.222759082135,-209998.11082824416
B2482,38.195557,116.001945,12.0,-43623.86479524578,-200114.34136737543
B2483,38.260277,115.86472,15.0,-55591.80399424877,-192855.05517811954
B2485,38.3275,116.359726,12.0,-12263.391372281452,-185582.8806140727
B2486,38.230278,116.36444,12.4,-11867.685537873234,-196373.63495573273
B2488,38.3,116.085556,12.5,-36246.65815663394,-188560.284483696
B2489,38.14611,116.123055,12.0,-33039.314147993085,-205654.4314072074
B2490,38.295,116.3075,12.6,-16837.011019879057,-189181.30141651558
B2491,38.271946,116.208336,12.3,-25518.737645533784,-191716.3580622622
B2492,38.336388,116.23583,12.1,-23091.99518549362,-184571.89478382267
B2493,38.213333,116.02361,16.0,-41715.733177220005,-198151.8321946306
B2494,38.213333,115.914444,16.0,-51274.87653043221,-198094.87730002994
B2495,38.206944,116.29444,13.0,-18001.844147603177,-198951.6658210298
B2496,38.157223,116.04,16.0,-40312.67824062137,-204386.8365951423
B2497,38.208332,116.46972,12.3,-2651.7102265585404,-198817.92658830644
B2498,38.40917,117.16695,4.4,58239.45151202352,-176310.77453038964
B2499,38.448612,117.157776,4.4,57406.06566156615,-171939.6138078658
B2502,38.309444,117.498055,5.2,87275.16345356143,-187107.72638295603
B2503,38.425278,117.291115,3.5,69065.66419974469,-174434.49283843135
B2504,38.518333,117.23805,6.0,64347.58609787406,-164147.5717458196
B2506,38.47778,117.64861,1.5,100199.02246791811,-168268.74447999254
B2509,38.275,117.246666,6.0,65325.01984216408,-191145.50864252236
B2510,38.163887,117.291664,7.5,69371.29508747872,-203443.1197053293
B2519,39.239166,118.99,3.7,214832.58692998078,-81423.21381987048
B2521,38.625,116.285835,7.7,-18643.926233521077,-152554.30246830327
B2522,38.538055,116.38389,7.4,-10120.421268681723,-162218.76933786552
B2523,38.497223,116.30278,9.0,-17200.178900319377,-166737.70822916506
B2524,38.421112,116.05666,11.0,-38706.97307619092,-175107.10872549014
B2525,38.351665,116.08139,11.5,-36584.07410031668,-182824.72605224742
B2526,38.537224,116.11472,9.0,-33582.216478945564,-162244.9904821573
B2527,38.53528,116.215,9.0,-24842.221271197945,-162493.59656336595
B2528,38.506943,115.98805,9.0,-44642.37013886106,-165549.8202570108
B2529,38.375,116.3125,9.0,-16381.006610493585,-180303.667889754
B2530,38.36778,116.43445,8.5,-5727.392996408553,-181120.07673643366
B2531,38.474167,116.3675,8.2,-11559.552767514608,-169306.83620964046
B2534,38.4375,116.55222,8.0,4558.158263915102,-173383.32853824826
B2535,38.379444,116.13084,11.0,-32249.688020193695,-179760.90649261532
B2536,38.418335,116.2525,9.9,-21609.560369398718,-175481.5700438564
B2537,38.412777,116.16417,11.0,-29324.06507111587,-176073.149010862
B2538,38.49361,116.19889,10.0,-26262.080040609188,-167113.3328218812
B2539,38.532223,116.035,9.6,-40533.70054761466,-162766.8233635318
B2540,38.590557,116.208885,6.5,-25355.198992451467,-156357.5525483979
B2541,38.42278,115.9725,10.0,-46053.610141508405,-174881.97557987174
B2542,38.441113,115.73805,13.2,-66504.54910953347,-172699.39279663394
B2544,38.490276,115.80666,15.2,-60473.80788724897,-167292.45195764594
B2545,38.348057,115.87556,14.0,-54574.97622614579,-183119.86961143845
B2546,38.37611,115.92834,12.6,-49942.19074098135,-180037.53043622407
B2547,38.394444,115.76833,14.0,-63904.23179563006,-177900.6626744653
B2548,38.39,116.00166,10.7,-43528.15414759825,-178534.4881854714
B2549,38.51,115.888054,12.0,-53359.63042972339,-165155.5897933529
B2551,37.4425,114.155556,469.8,-207522.47083494923,-281100.5993725427
B2552,37.484444,114.138054,795.2,-208947.91854938658,-276404.4164365831
B2553,37.481667,114.09167,648.6,-213058.5886916408,-276602.8014449593
B2554,37.485554,114.28833,220.3,-195653.62019782138,-276622.350157827
B2555,37.546112,114.54806,61.8,-172533.48299716215,-270437.34905848757
B2556,39.052223,118.3525,2.3,160270.72604485656,-103502.67696150858
B2557,39.59889,118.15,14.3,141630.34416997962,-43197.75593627938
B2558,39.58389,118.160835,9.5,142591.2933213405,-44844.62629427515
B2559,39.609444,118.16889,13.2,143229.6789874689,-41996.67115960803
B2560,38.759445,115.41333,19.7,-94414.83062875048,-137081.52999658496
B2561,38.52889,116.70389,7.0,17773.84945567741,-163222.12207996575
B2562,38.436943,116.77389,10.0,23907.353383843056,-173409.74140100827
B2563,40.032223,114.24416,808.0,-192406.92362841262,6011.031481206909
B2564,38.52778,116.79278,11.0,25523.102336394273,-163323.7116917109
B2565,38.461945,116.876114,12.0,32818.54195495044,-170602.54529815743
B2566,38.51472,116.91167,13.0,35893.9724433155,-164732.0803053928
B2567,38.380554,117.370834,6.6,76073.55569928205,-179332.8264025534
B2568,38.690277,116.84889,2.0,30343.872665068357,-145273.37660469624
B2569,38.656113,116.876114,3.0,32727.601868813115,-149054.95138895517
B2570,38.585556,117.02861,4.2,46043.36877668645,-156817.3916490527
B2571,38.688057,116.96,2.0,40008.595121869046,-145475.87374539513
B2572,41.64,114.57139,1387.0,-160639.49930534343,183774.946308689
B2573,41.498055,114.60917,1367.0,-157827.55784398827,167949.6549146834
B2575,41.75611,114.811386,1415.0,-140407.8028119046,196260.77714334018
B2576,41.929165,114.75278,1468.0,-144903.47502856882,215570.5063999453
B2577,42.071667,114.56555,1380.0,-160085.2878238844,231715.69188137283
B2578,41.936943,114.507774,1465.0,-165200.2497875322,216860.47376579104
B2579,41.747223,114.44945,1409.0,-170520.5485863122,195905.45692539882
B2580,41.814724,114.336945,1445.0,-179692.56853921714,203620.74349445073
B2581,41.640556,114.34333,1345.0,-179630.26936602287,184272.05940883444
B2582,38.70222,116.06834,8.4,-37536.12494425706,-143916.53780522023
B2584,38.68667,115.97972,7.7,-45252.303052570176,-145600.95326640955
B2585,38.63028,116.06333,8.4,-38010.89652288782,-151897.64225275497
B2586,38.60389,116.03861,6.8,-40177.8464216771,-154815.34525444932
B2587,38.71417,116.29972,6.1,-17412.944745262088,-142661.77584100608
B2588,38.768055,116.280556,7.7,-19064.393044125267,-136678.24548708863
B2589,38.743057,116.376114,8.3,-10766.570315960207,-139468.2566908543
B2590,38.856945,116.119446,8.0,-33018.779441277686,-126767.22447662313
B2591,38.65972,116.194725,8.2,-26562.194100412198,-148678.24210161134
B2592,38.708332,116.16778,8.1,-28886.577126786804,-143275.3473742902
B2593,38.72861,116.01,7.5,-42593.082373303274,-140961.8315676444
B2594,38.78528,116.11584,7.7,-33365.93306320012,-134718.35604883265
B2595,38.810555,116.06555,8.0,-37720.12823869683,-131893.59072786072
B2596,38.885834,116.17861,8.4,-27873.876521192073,-123581.72583606096
B2597,38.611668,116.15444,7.8,-30088.08082377219,-153997.86553801282
B2598,38.831944,116.16361,8.0,-29197.380063801393,-129556.92638467993
B2599,40.42389,118.59028,324.0,177269.16828959974,49119.07108641955
B2601,40.60278,118.34778,472.0,156295.1375003206,68513.88241768416
B2602,38.406666,117.49861,2.4,87202.79072034481,-176318.01816239217
B2603,38.68,115.628334,13.7,-75821.20347940475,-146102.41971734818
B2604,38.748055,115.60944,11.3,-77389.16221519324,-138534.43229550216
B2605,38.63389,115.35083,25.5,-100024.48187457716,-150945.24240323328
B2606,38.78389,115.48805,16.7,-87892.30470685805,-134445.49703229193
B2607,38.672222,115.361115,24.1,-99074.95804527105,-146703.2917214016
B2608,38.195835,117.67917,4.0,103278.78675948181,-199522.1082197817
B2609,38.62583,117.2175,5.0,62459.90995026993,-152233.15951220624
B2611,38.751667,116.1875,8.5,-27155.064727058303,-138472.67790428843
B2612,38.353054,115.93361,14.0,-49498.05383082384,-182599.20191655215
B2613,38.51361,116.07,11.0,-37492.76808230869,-164847.71539956328
B2614,38.205276,116.18083,13.0,-27951.82768276169,-199107.50042856432
B2616,37.85,116.74,14.0,21124.604608219757,-238563.0901485931
B2617,37.684444,116.6125,17.0,9925.36776123063,-256963.39936228338
B2618,37.913055,117.00305,11.0,44238.3609112203,-231467.42230571219
B2619,37.989723,117.04806,8.0,48144.1703068184,-222934.1809665407
B2620,37.994167,117.36083,8.0,75613.89550213281,-222223.7536971942
B2621,38.753887,115.55444,13.5,-82161.5905465363,-137838.05611875877
B2623,38.593887,115.44611,21.7,-91784.15120704903,-155486.7063707785
B2624,38.894722,115.601944,13.9,-77876.53149231731,-122253.32222634843
B2625,38.86611,115.64167,11.4,-74462.30848471289,-125462.11540376932
B2626,38.671112,115.51806,17.6,-85423.8044766685,-146988.92142837882
B2670,41.360832,117.95583,566.0,121770.70515646142,152034.17406112395
B2671,41.725277,117.44195,793.0,78362.30980255501,191920.58694011398
B2672,42.587223,117.72806,1753.0,100843.48271717507,287953.5453898574
B2673,42.38111,117.86361,1101.0,112323.92567135635,265214.83294198185
B2674,41.7225,117.85445,765.0,112681.28388679837,192054.36657084673
B2701,39.52611,116.69611,30.0,16852.129749807482,-52566.209585441764
B2703,39.573055,116.76806,64.0,23019.254325155853,-47341.01217308048
B2704,39.544445,116.5875,22.1,7517.059641493765,-50546.570830905155
B2705,39.419167,116.795555,7.8,25436.96896997742,-64409.181240821454
B2707,39.1775,116.83278,5.0,28740.862575079434,-91213.64664091478
B2708,39.518055,116.790276,10.8,24946.892284962785,-53437.92264196684
B2721,38.704445,116.649445,6.0,12995.01174094743,-143749.6382475038
B2722,38.805,116.674446,7.0,15147.132187815381,-132587.13937856062
B2724,38.63861,116.38084,5.3,-10371.345571066826,-151059.43026176444
B2725,38.62583,116.617226,5.8,10204.881386476009,-152477.8852864834
B2726,38.566944,116.50305,21.0,265.73554227530934,-159019.39796436077
B2728,38.56389,116.53,7.0,2613.906260576528,-159357.87934410325
B2730,38.520832,116.61889,5.1,10365.282341407968,-164129.7841811788
B2731,39.25028,116.82694,12.2,28206.860442425113,-83139.69323433081
B2732,39.510277,116.60472,16.6,9000.871462373261,-54336.32590751657
B2733,39.564445,116.6925,22.7,16532.727318300866,-48313.16142118085
B2734,39.503334,116.56861,11.6,5897.746216640537,-55109.75346143772
B2735,39.50139,116.69278,27.2,16571.910163057237,-55309.809758090465
B2736,39.48611,116.791664,21.8,25077.780277684724,-56982.19649853357
B2737,39.6025,116.57306,16.7,6271.24917548487,-44105.77547499137
B2738,39.558334,116.56416,16.5,5510.828540199938,-49007.12363323832
B2739,39.514446,116.5275,12.0,2363.531985839168,-53878.64874157472
B2740,39.291668,116.56084,10.1,5245.86793354557,-78597.12898049936
B2741,38.87,116.462776,6.6,-3229.1461151243243,-125388.3681169649
B2742,39.00639,116.361946,7.0,-11952.60163021504,-110245.10521353174
B2743,39.004723,116.620834,6.0,10461.960000341674,-110432.24941777164
B2744,38.934444,116.39472,5.0,-9124.488611381106,-118232.50851332562
B2745,38.89,116.23417,8.0,-23053.84263790068,-123135.31484519657
B2746,38.898056,116.68166,7.0,15752.473222260292,-122259.69374230978
B2747,38.7575,116.490555,6.0,-820.6677553109758,-137872.95838670083
B2748,38.883335,116.37055,7.0,-11227.509649564254,-123901.13970600525
B2750,38.925556,116.30444,6.0,-16951.100200115405,-119205.56798427126
B2753,38.985,116.69722,3.0,17080.390781923983,-112609.01051204102
B2754,41.671944,114.60083,1352.2,-158112.1424251666,187268.70771439341
B2755,41.335,115.21111,1506.0,-107849.77434770993,148951.48329426345
B2756,39.987778,118.49472,106.2,170249.61118120988,549.1795620566302
B2758,40.567223,117.80028,499.0,110046.20691825858,63750.076051898446
B2759,40.52611,117.632774,480.0,95928.538154436,58994.09516676179
B2760,40.509445,117.64778,485.0,97223.0655451059,57161.00050276073
B2761,39.12528,116.38639,9.0,-9819.443305150433,-97055.5557343294
B2762,39.107777,116.313614,9.0,-16113.61153290955,-98987.16224163289
B2764,39.106945,116.51806,6.0,1561.3593381231858,-99096.17635243265
B2765,39.086388,116.595,8.0,8215.560658705172,-101373.04127271073
B2766,39.044167,116.48972,6.2,-889.5507392708728,-106062.39313825416
B2767,39.143055,116.719444,9.0,18961.927162716474,-95066.09213650203
B2768,39.081944,116.71972,6.6,19002.494752454655,-101847.1192619673
B2769,39.120556,116.88084,7.0,32918.58917393542,-97515.66921371825
B2782,39.446945,116.54472,17.0,3847.2911956574117,-61368.0944684869
B2785,39.22972,116.424164,14.0,-6544.732128862675,-85470.0405366102
B2786,39.209446,116.64528,9.8,12541.490813879147,-87712.26202005944
B2800,39.353333,116.535835,23.0,3087.0856508406146,-71755.81463703237
B2801,39.433887,116.28694,22.9,-18333.140182305262,-62796.08608073668
B2804,39.28639,116.25389,14.0,-21222.179764777404,-79155.2751020031
B2805,39.18889,116.248886,13.0,-21684.16089170434,-89972.88819387724
B2807,39.08389,116.78445,7.0,24599.96583193112,-101615.34887040997
B2808,39.151943,116.66,6.1,13823.668994533913,-94090.78607458711
B2809,39.093056,116.44028,8.0,-5164.065631306857,-100635.78184467416
B2810,39.119167,116.74194,10.0,20912.974682797067,-97711.7480148694
B2812,39.358334,116.382225,19.4,-10145.252865373692,-71194.81011610024
B2813,39.419167,116.388336,28.6,-9610.387801473305,-64445.34057322916
B2815,39.401943,116.28361,25.7,-18628.28226992614,-66339.95471839423
B2817,39.266945,116.33583,14.5,-14160.440211155059,-81329.20011463501
B2818,39.24472,116.21472,13.8,-24614.617803388883,-83768.98782089981
B2822,39.73861,117.123886,11.0,53446.322288294825,-28818.105684735863
B2823,39.737778,116.925,15.0,36408.9931400239,-29010.691516364655
B2825,39.823334,116.961945,18.0,39524.76808059802,-19501.438645481245
B2826,39.767776,117.060555,11.0,48000.676551953395,-25617.858063383002
B2827,39.71611,116.97889,12.0,41038.53165494369,-31391.598398294762
B2828,39.717224,117.0775,12.0,49488.0173255532,-31217.903191844875
B2829,39.7025,117.007225,10.3,43475.272609706146,-32888.34883865379
B2830,39.226112,116.55055,12.7,4362.749260882143,-85871.94135147837
B2831,39.26361,116.44861,12.3,-4432.846603107221,-81711.02480468886
B2835,39.56972,116.605835,15.3,9088.874462389927,-47740.294509364896
B2836,39.559723,116.62139,22.0,10426.213492639936,-48847.879954965276
B2837,39.5325,116.66167,16.9,13891.348052680172,-51863.10360651924
B2838,39.503613,116.66889,16.4,14517.79383964177,-55067.30878563387
B2839,39.52833,116.681114,18.0,15562.994298924019,-52322.601540058095
B2840,39.52222,116.681114,17.5,15564.372149372351,-53000.57853935958
B2841,39.896946,116.97972,16.5,41001.64185197863,-11325.169774345186
B2842,39.94611,116.92194,21.0,36037.398124357955,-5894.686978434991
B2843,39.87,116.90111,16.0,34296.35723870079,-14348.41391511628
B2844,39.896946,116.895,17.0,33760.680643462554,-11360.706161249349
B2846,39.518612,116.686386,18.0,16018.268045850347,-53399.994702165764
B2847,39.512222,116.69639,18.7,16879.586679348566,-54107.19419787002
B2848,39.482224,116.69889,13.9,17101.888337688684,-57435.34830106728
B2849,39.504444,116.71611,15.4,18576.59698516352,-54966.331857392994
B2850,39.461945,116.75528,11.0,21957.110452034336,-59673.18187221114
B2852,39.52639,116.73639,15.0,20313.381944584155,-52526.741162888335
B2853,39.513332,116.74306,17.1,20890.49645999098,-53974.136817354425
B2854,39.496666,116.733055,16.8,20035.42586074484,-55825.72095261155
B2855,39.457222,116.78528,12.5,24539.135868248613,-60189.42682099676
B2856,39.486946,116.76611,15.2,22880.332559556377,-56896.3085485937
B2857,39.469166,116.78333,10.1,24367.188305414315,-58864.638732382686
B2858,39.271946,116.706665,9.0,17824.542506892998,-80766.65221613915
B2859,39.40361,116.73805,10.0,20492.419985942877,-66150.227561917
B2860,39.454166,116.69222,15.2,16535.07344194394,-60549.97097761116
B2861,39.984722,117.061386,38.0,47920.188360006345,-1544.4219013184227
B2862,39.996113,116.84889,26.0,29776.596381608906,-373.04298915125
B2863,39.94,116.80194,20.0,25790.68369409485,-6614.311899066023
B2864,39.995556,116.960556,17.1,39307.16143660598,-391.56966383737154
B2923,40.956112,114.36694,1383.0,-179482.7665265639,108258.7724192727
B2925,40.828056,114.15889,1223.4,-197358.2909567444,94489.20622220116
B2927,39.99861,114.562775,1150.0,-165317.06326371498,1642.63668968606
B2928,40.111946,114.949165,1163.8,-132128.5750944338,13572.148676708604
B2929,39.920834,114.223335,1580.0,-194498.49606682782,-6300.25159488315
B2931,39.851387,114.67,944.0,-156503.56650208798,-14884.063623839957
B2938,40.685276,114.72,713.0,-150379.8545972625,77551.30155085376
B2939,40.471943,114.48361,1134.0,-170883.25893808485,54306.204147804005
B2944,40.572777,114.355835,857.5,-181440.5745253531,65746.46817172738
B2953,40.175835,115.61639,461.0,-75214.38125866756,19885.130047156938
B2954,40.220554,115.7425,827.3,-64437.783377513224,24748.652495782124
B2958,40.44,115.61389,720.0,-75135.69463720362,49201.443621865765
B2959,40.552776,115.64917,1226.0,-72024.80852852593,61687.69286581704
B2961,41.18222,115.278336,1502.0,-102457.40667225918,131912.51613719607
B2962,41.014168,115.043335,1120.0,-122469.55564074616,113555.96661356627
B2963,40.866943,115.00694,930.0,-125802.97010749757,97266.91767295099
B2964,40.839443,115.37805,1653.0,-94574.15678618685,93756.00384046532
B2971,40.253887,114.62195,852.0,-159671.06815249368,29856.33958963917
B2972,39.976387,114.145836,916.0,-200954.9987809247,34.12880064890642
B2974,40.324165,114.72806,1110.0,-150495.80372816534,37469.09261547385
B2980,40.084167,114.515,1074.9,-169181.92216751858,11224.094218048835
